ESTABLISHMENT_ID,ESTABLISHMENT_NAME,ESTABLISHMENT_ADDRESS,ESTABLISHMENT_NEIGHBORHOOD
9008628,L'AMOREAUX TUCK SHOP,3333 FINCH AVE E,Little Portugal
10621098,MEET FRESH,5315 YONGE ST,Casa Loma
9392109,NESTLE CANADA,72 STERLING RD,Kennedy Park
10358702,KARAIKUDI CHETTINAD RESTAURANT,1225 KENNEDY RD,Woodbine Corridor
9009835,MCDONALD'S,1280 MARKHAM RD,Beechborough-Greenbrook
9424189,K.F.C. / TACO BELL,1743 ALBION RD,Banbury-Don Mills
10620266,Precious Ones Bilingual Preschool,233 WESTVIEW BLVD,Bayview Woods-Steeles
10534023,TianFu Chinese Restaurant,4771 STEELES AVE E,West Hill
10645367,CUPPA TEA,20 CARLTON ST,Pelmo Park-Humberlea
10257336,PIZZA NOVA,4516 KINGSTON RD,Bridle Path-Sunnybrook-York Mills
10631285,PHYLLO YOU BAKERY,1919 YONGE ST,Forest Hill North
10547082,MI TACO TAQUERIA,247 QUEEN ST W,St.Andrew-Windfields
9410863,WILSON TRUCK LINES,137 HORNER AVE,Milliken
10554322,TIM HORTONS,960 WARDEN AVE,Waterfront Communities-The Island
10615156,Circle K,3075 DANFORTH AVE,North St.James Town
9001655,BLOOR WEST NURSERY SCHOOL,432 RUNNYMEDE RD,O'Connor-Parkview
10474567,Pizza Depot,2013 LAWRENCE AVE W,Wexford/Maryvale
10434171,HIMALAYAN JAVA,2552 YONGE ST,Agincourt North
10560050,LA CITADELLE INTERNATIONAL ACADEMY OF ARTS AND SCIENCE,36 SCARSDALE RD,South Parkdale
9053467,OCEAN SEAFOOD COMPANY,81 SCOTTFIELD DR,Palmerston-Little Italy
10557113,OAKWOOD VILLAGE MONTESSORI,473 OAKWOOD AVE,Bay Street Corridor
10377526,THE PADDOCK,178 BATHURST ST,St.Andrew-Windfields
10626017,SAN SAN MILK STORE,75 EASTDALE AVE,Long Branch
9021124,TIM HORTONS,1244 LAWRENCE AVE E,Briar Hill-Belgravia
10489996,CHELSEA HOTEL MARKET GARDEN,33 GERRARD ST W,Pelmo Park-Humberlea
10190054,MARHABA SUPERMARKET,3018 DANFORTH AVE,Long Branch
10349876,VICTORIA EDUCATION CENTRE,1038 WOODBINE AVE,Princess-Rosethorn
10421597,XO MUSIC STUDIO,693 BLOOR ST W,Oakwood Village
9001163,BARRIO FIESTA,19 LAPSLEY RD,Cliffcrest
10547855,INTERNATIONAL NEWS,1 YONGE ST,St.Andrew-Windfields
10516696,Agincourt Bakery Ltd.,3059 PHARMACY AVE,Little Portugal
10504270,TOUHENBOKU,2459 YONGE ST,Forest Hill North
10369511,GAUTAMA,1416 GERRARD ST E,Newtonbrook West
10216239,TIM HORTONS,1641 MARKHAM RD,Cliffcrest
10459531,Eastown Smoke Gifts & Flowers,2646 EGLINTON AVE E,Kensington-Chinatown
10606072,HOUSE OF COMPASSION OF TORONTO,169 SHAW ST,Lansing-Westgate
9395212,HISTORIC FORT YORK,250 FORT YORK BLVD,North Riverdale
10298589,SHOPPERS DRUG MART,1995 WESTON RD,Wexford/Maryvale
9013178,THE ROYAL CANADIAN YACHT CLUB,141 ST GEORGE ST,Broadview North
9000241,FANTIS FOODS OF CANADA LTD.,1 BESTOBELL RD,High Park-Swansea
10479693,Bethseda Home,4 PARTRIDGE LANE,Little Portugal
10352063,ZAIN'S BAKERY,2677 KENNEDY RD,Little Portugal
10359949,LEAH'S,621 ST CLAIR AVE W,Eglinton East
10295046,BOOM BREAKFAST & CO,174 EGLINTON AVE W,Forest Hill North
9004891,EDUCARE KINDERGARTEN DAY CARE,2825 ISLINGTON AVE,Alderwood
10516592,DELTA HOTEL - 3RD FLOOR KITCHEN,75 LOWER SIMCOE ST,St.Andrew-Windfields
10442365,AUBERGES DE JEUNESSE DU ST-LAURENT,76 CHURCH ST,Pelmo Park-Humberlea
10620724,TIM HORTONS,2075 BAYVIEW AVE,L'Amoreaux
9000752,ARGONAUT ROWING CLUB IN TRUST,1225 LAKE SHORE BLVD W,Stonegate-Queensway
9013825,7-ELEVEN,1390 WESTON RD,The Beaches
10217926,RYERSON UNIVERSITY - ILLC/MAGGIE'S EATERY,240 JARVIS ST,Pelmo Park-Humberlea
9002864,CHILDREN'S VILLAGE DAY CARE CENTRE #3,225 MARKHAM RD,Kingsway South
9011430,OSSINGTON PUBLIC SCHOOL,380 OSSINGTON AVE,Lansing-Westgate
10428961,OBQ BURGERS,602 BROWNS LINE,High Park-Swansea
10576960,PETRO PUMP CORP,995 PAPE AVE,Princess-Rosethorn
10619096,SHOPPERS DRUG MART,1860 BAYVIEW AVE,L'Amoreaux
9415928,POPEYES LOUISIANA KITCHEN,5641 STEELES AVE E,West Hill
10519448,TIM HORTONS,3685 KEELE ST,Mount Olive-Silverstone-Jamestown
10522214,OVEST,788 KING ST W,North Riverdale
9011663,YOGEN FRUZ,4700 KEELE ST,Mount Olive-Silverstone-Jamestown
10200453,DONUT DELIGHT,1805 WILSON AVE,Corso Italia-Davenport
10322932,Shepherd Lodge,3758 SHEPPARD AVE E,Kingsview Village-The Westway
10566918,LINDT,50 BLOOR ST W,Broadview North
9043776,2-4-1 PIZZA,3815 LAKE SHORE BLVD W,Birchcliffe-Cliffside
10211457,HOWARD FERGUSON DINING HALL,75 ST GEORGE ST,Taylor-Massey
9423917,SCOLLARD VARIETY & DELI,105 SCOLLARD ST,Broadview North
10626216,THE SIX BREWHOUSE CO.,775 DUNDAS ST W,Lansing-Westgate
10570347,SWEET O'CLOCK,449 DUNDAS ST W,Bayview Village
10552674,Mr. Patty and Pino Best Variety,4286 KINGSTON RD,Bridle Path-Sunnybrook-York Mills
10597372,SHOPPERS DRUG MART,2428 EGLINTON AVE E,Rustic
10581764,FAMILY SOCIAL CLUB,860 BLOOR ST W,Danforth
10608886,SWISS CHALET,642 DIXON RD,Banbury-Don Mills
10606212,ISLAND PARADISE RESTAURANT,1 CENTRE ISLAND PK,St.Andrew-Windfields
10578896,ALBION BOYS & GIRLS CLUB,2533 KIPLING AVE,Mount Pleasant East
10617533,Apple Spice Restaurant,3341 MARKHAM RD,Rosedale-Moore Park
10435902,LIQUID NUTRITION,145 KING ST W,Wychwood
10385317,A & W EXPRESS/COUNTRY STYLE,20 BLOOR ST E,Church-Yonge Corridor
9001756,BOMBAY PALACE,71 JARVIS ST,Malvern
10471186,WOOD HOUSE BARBECUE,4664 YONGE ST,Thistletown-Beaumond Heights
10576827,BAR VERDE,1 DUNDAS ST W,Pelmo Park-Humberlea
10392851,THE COFFEE SHED,40 WILLCOCKS ST,Taylor-Massey
10360962,RUNNYMEDE COLLEGIATE INSTITUTE,569 JANE ST,O'Connor-Parkview
10520861,Il Poom Hyuang,1585 WARDEN AVE,Waterfront Communities-The Island
10535856,JR FOOD MART,1736 EGLINTON AVE W,Guildwood
9014620,STARBUCKS COFFEE CO,250 QUEEN ST W,St.Andrew-Windfields
10403906,FIFE HOUSE FOUNDATION,490 SHERBOURNE ST,Moss Park
10447333,Branksome Hall School Cafeteria-Potting Shed,1 ELM AVE,Church-Yonge Corridor
9014670,STEELES EDWARD CIGAR AND NEWS,6229 BATHURST ST,Playter Estates-Danforth
10457229,EURO SHAWARMA,2706 KEELE ST,Corso Italia-Davenport
10632298,A1 ESSO,5571 YONGE ST,Casa Loma
9007021,THOMAS RESIDENCE,50 BROWNS LINE,High Park-Swansea
10581674,SUMMERHILL MARKET,105 VANDERHOOF AVE,Edenbridge-Humber Valley
10599888,TORONTO GRACE HEALTH,650 CHURCH ST,Pelmo Park-Humberlea
10545681,PRAIRIE BOY,970 COLLEGE ST,Kennedy Park
9086321,BOURBON ST GRILL,300 BOROUGH DR,Runnymede-Bloor West Village
10449647,REXALL PHARMA PLUS,1115 WILSON AVE,Corso Italia-Davenport
10565689,CHEF'S PLATE,879 ISLINGTON AVE,Elms-Old Rexdale
10591223,Wing Machine,681 MARKHAM RD,Beechborough-Greenbrook
9012762,RAMADA HOTEL-SHADE RESTAURANT,300 JARVIS ST,Pelmo Park-Humberlea
10541831,DESMOND & BEATRICE BAKESHOP,388 CARLAW AVE,Mimico
10585953,Pho Nam Dinh Restaurant,1885 KENNEDY RD,Woodbine Corridor
10511842,PIZZA PIZZA,1063 GERRARD ST E,Mimico
10578491,RENE GORDON SCHOOL AGE (YMCA),20 KAREN RD,Briar Hill-Belgravia
10607075,FRENCH MADE,80 BLUE JAYS WAY,St.Andrew-Windfields
10591721,AROMA ESPRESSO BAR,535 QUEEN ST W,St.Andrew-Windfields
9030970,TIM HORTONS,610 UNIVERSITY AVE,Bayview Village
10379636,MAPLE LEAF SPORTS BAR AND GRILL,828 DANFORTH AVE,Etobicoke West Mall
10359655,FOODLAND,107 PARKWAY FOREST DR,Leaside-Bennington
10625640,PAULINE JUNIOR PUBLIC SCHOOL,100 PAULINE AVE,Danforth
10445455,BURRITO BANDIDOS,1614 QUEEN ST E,Highland Creek
10554212,DOMINION PUB AND KITCHEN,500 QUEEN ST E,High Park North
9009664,TORONTO AIRPORT MARRIOTT HOTEL CAFETERIA,901 DIXON RD,Banbury-Don Mills
9423963,ON THE GO FEATURING TIM HORTONS,101 HUMBER COLLEGE BLVD,Banbury-Don Mills
10584853,UNCLE BANNA KITCHEN,1669 ST CLAIR AVE W,Weston-Pellam Park
10600290,INTERNATIONAL NEWS,123 QUEEN ST W,Wychwood
10290575,SUBWAY SANDWICHES RESTAURANT,4109 STEELES AVE W,Annex
9012522,PRINCE JAPANESE STEAK HOUSE,5555 EGLINTON AVE W,Dufferin Grove
10263217,BARGAIN CLUB,2625 WESTON RD,Caledonia-Fairbank
10487638,JIMMY THE GREEK,300 BOROUGH DR,Runnymede-Bloor West Village
9015835,THE KEG STEAKHOUSE & BAR,927 DIXON RD,Banbury-Don Mills
9420965,BLUE SKY RESTAURANT & BAR,1701 MARTIN GROVE RD,Mount Pleasant East
10489748,A & W,654 DANFORTH AVE,Etobicoke West Mall
9015452,TERRY TAN CHILD CENTRE,15 ROSSBURN DR,Clanton Park
10594481,Tiny Bumblebees Child Care,47 ACACIA RD,Forest Hill North
10602247,ALCHEMY RESTAURANT & BAR,890 COLLEGE ST,Lansing-Westgate
10207076,UKRAINIAN NATIONAL FEDERATION OF CANADA,145 EVANS AVE,Milliken
10389364,12 FORTY EIGHT,1248 ST CLAIR AVE W,York University Heights
10613169,AUNTIE ANNE'S,220 YONGE ST,Wychwood
9008220,KILGOUR'S BAR MEETS GRILL,509 BLOOR ST W,Taylor-Massey
10286893,EDO PLATINUM NORTH,40 BAY ST,St.Andrew-Windfields
10548359,SUSHI RUN,3351 BLOOR ST W,Elms-Old Rexdale
10624531,BARCELONA TAVERN,109 ATLANTIC AVE,North Riverdale
10587054,East Scarborough Storefront,4040 LAWRENCE AVE E,Bridle Path-Sunnybrook-York Mills
10466868,7-ELEVEN,1033 BAY ST,Wychwood
9030623,PANTRY D,40 BAY ST,St.Andrew-Windfields
10389320,YORK CIVIC CENTRE CAFE,2700 EGLINTON AVE W,Blake-Jones
10362463,GREAT BURGER KITCHEN,1056 GERRARD ST E,Mimico
10559610,Heart Beatz Halbert Child Care Site,31 MCCOWAN RD,Glenfield-Jane Heights
10549515,HANCOOK,605 BLOOR ST W,Oakwood Village
10201118,TIM HORTONS,33 YONGE ST,Pelmo Park-Humberlea
9013276,DOMENIC'S QUALITY MEATS,2965 ISLINGTON AVE,Alderwood
10603206,GOLDEN STAR,6620 FINCH AVE W,Banbury-Don Mills
10459696,FORNO CULTURA,609 KING ST W,St.Andrew-Windfields
9014809,SUBWAY,518 QUEEN ST W,Bayview Village
10402620,SUSHI BY BENTO NOUVEAU,101 COLLEGE ST,Wychwood
10513036,GTA Grocery & Convenience,5215 FINCH AVE E,Palmerston-Little Italy
10626773,New Micrhi Dhaba,836 MARKHAM RD,Beechborough-Greenbrook
10193869,KIIWEDNONG ABORIGINAL HEAD START,2784 KEELE ST,Corso Italia-Davenport
10635223,TIM HORTONS,1585 WARDEN AVE,Waterfront Communities-The Island
10618821,HANG-OUTS,1708 EGLINTON AVE W,Guildwood
10229964,TOV-LI PIZZA & FALAFEL,3519 BATHURST ST,Mount Dennis
9016267,TIM HORTONS,1280 FINCH AVE W,Mount Olive-Silverstone-Jamestown
10421830,A & A CHINESE FOOD,404 OLD WESTON RD,Weston-Pellam Park
10292822,LA CUBANA OSSINGTON,92 OSSINGTON AVE,Lansing-Westgate
9015580,THE BLACK HORSE,928 BLOOR ST W,Danforth
10215499,WELLESLEY CENTRAL PLACE,160 WELLESLEY ST E,Moss Park
9024196,CAPTAIN MATTHEW FLINDER'S,207 QUEENS QUAY  W,St.Andrew-Windfields
10518044,Pizza Pizza,2893 KINGSTON RD,Glenfield-Jane Heights
9419702,TIM HORTONS,1840 BAYVIEW AVE,L'Amoreaux
10502239,CHINO LOCOS,368 BROADVIEW AVE,Mimico
10213099,THE BAGEL STOP,2300 YONGE ST,Agincourt North
10387139,B.B. CAFE,6095 YONGE ST,Morningside
10494471,SUSHI ZONE,1992 YONGE ST,Agincourt North
9002680,CENTRO-CLINTON DAY CARE CENTRE,460 MANNING AVE,Oakwood Village
10503581,HAN BA TANG RESTERAUNT,4862 YONGE ST,Thistletown-Beaumond Heights
10572121,MB,3434 BATHURST ST,Niagara
10514294,Tea +,1211 ST CLAIR AVE W,York University Heights
10282526,SOBEY'S URBAN FRESH,22 BALLIOL ST,Forest Hill North
10449426,Gabby's,3026 DUNDAS ST W,Maple Leaf
10453394,TABULE,810 QUEEN ST E,Mimico
10487291,PIZZA NOVA,1881 STEELES AVE W,Roncesvalles
10501676,TUCK SHOP,1800 O'CONNOR DR,Bedford Park-Nortown
10640049,Starbucks Coffee,50 MUSGRAVE ST,Lawrence Park North
10461767,KIVA'S BAKERY MARKET,2496 YONGE ST,Agincourt North
10567707,ARCTIC BITES,21 BALDWIN ST,Bayview Village
10642375,SPICY FOOD STUDIO,3007 SHEPPARD AVE E,Kingsview Village-The Westway
10558503,Italian Espresso Bar,462 BIRCHMOUNT RD,Black Creek
10390980,LUCKY LIN'S RESTAURANT,5633 FINCH AVE E,Cliffcrest
10551741,THE KOREAN KITCHEN,699 BLOOR ST W,Oakwood Village
10402794,FAMILY MART PLUS,3355 ELLESMERE RD,Regent Park
10610648,O'CONNOR COMMUNITY FOOD BANK,1420 VICTORIA PARK AVE,Bedford Park-Nortown
9005702,FRED'S BREAD,45 BRISBANE RD,Mount Olive-Silverstone-Jamestown
10518294,THE HOGTOWN VEGAN,1056 BLOOR ST W,Danforth
10645467,BASKIN ROBBINS,536 CHURCH ST,Pelmo Park-Humberlea
10379158,VIA NORTE RESTAURANT,938 COLLEGE ST,Lansing-Westgate
9004749,THO KHANG DUONG HERBAL,671 GERRARD ST E,Mimico
10255320,DISCOVERY PLACE CHILD CARE CENTRE,22 TUXEDO CRT,Beechborough-Greenbrook
10549910,SNOWDROP MONTESSORI SCHOOL,1428 ROYAL YORK RD,Rockcliffe-Smythe
10389327,CIRCLE K,2428 ISLINGTON AVE,Mount Pleasant West
10611727,PHO HA LONG,187 MILLWICK DR,Alderwood
10569944,GOLDSTRUCK,130 CUMBERLAND ST,Broadview North
10419896,BOB'S BULGOGI,105 VICTORIA ST,Pelmo Park-Humberlea
10549911,KOZLIK'S CANADIAN MUSTARD,153 BRIDGELAND AVE,Rexdale-Kipling
9017342,WENDY'S,4 LEBOVIC AVE,Black Creek
10511143,CUMBRAES,714 QUEEN ST W,Lansing-Westgate
9017835,YORK MILLS FRESH MART,16 YORK MILLS RD,New Toronto
10615336,TORONTO CHRISTMAS MARKET - BEEKEEPER'S NATURALS,55 MILL ST,St.Andrew-Windfields
9014567,ST. STEPHEN COMMUNITY HOUSE,91 BELLEVUE AVE,Bayview Village
10561634,CLEARVIEW CHILDCARE CENTRE,1300 DON MILLS RD,South Parkdale
10581281,AROMA ESPRESSO BAR,4 EIREANN QUAY,St.Andrew-Windfields
10221144,PIAZZETTA TRATTORIA,3441 YONGE ST,Agincourt South-Malvern West
10548551,Gateway Greetings,3300 BLOOR ST W,Markland Wood
10535565,SUBWAY,7 CURITY AVE,Bayview Woods-Steeles
10578885,AUTHENTIC FOOD PLUS MARKET,768 QUEEN ST W,Lansing-Westgate
9007719,JAWNY BAKERS,804 O'CONNOR DR,Bayview Woods-Steeles
10508424,Jug City,2141 KIPLING AVE,Mount Pleasant West
10613414,Game Time Sports Bar,91 RYLANDER BLVD,Rosedale-Moore Park
10604740,WIKKI HUT,4841 YONGE ST,Casa Loma
9401739,NATIVE MEN'S RESIDENCE,14 VAUGHAN RD,Eglinton East
10612991,Dear & Fro,3300 MIDLAND AVE,West Hill
10455612,ROYAL CONVENIENCE,407 ROYAL YORK RD,Milliken
10517490,Flavor Cuisine,8 GLEN WATFORD DR,Trinity-Bellwoods
10431193,Elim Springs,3838 BLOOR ST W,Markland Wood
10492264,DOLLARAMA,2340 DUNDAS ST W,South Riverdale
10591479,SONIC,60 CECIL ST,Bayview Village
10558310,MIDI BISTRO,168 MC CAUL ST,Bayview Village
10638695,DILLI CHAAT BHANDAAR,8 WESTMORE DR,Banbury-Don Mills
9055230,WENDY'S RESTAURANTS OF CANADA INC,5095 YONGE ST,Casa Loma
10258313,M MILK VARIETY,868 DANFORTH AVE,Etobicoke West Mall
9050379,BRUCE/WOODGREEN EARLY LEARNING CENTRE,51 LARCHMOUNT AVE,Mimico
10437682,GEORGIA RESTAURANT,1118 FINCH AVE W,Mount Olive-Silverstone-Jamestown
9010820,NEW HORIZON HOME FOR THE AGED,1140 BLOOR ST W,Kennedy Park
10572600,PRAY TELL BAR,838 COLLEGE ST,Lansing-Westgate
9008110,KEELMOUNT DAY CARE,99 MOUNTVIEW AVE,South Riverdale
10519501,ALI BABA'S,357 YONGE ST,Pelmo Park-Humberlea
10625223,Kaka all you can eat sushi,655 BAY ST,Wychwood
10630523,THE QUEENSHEAD PUB,2555 VICTORIA PARK AVE,Kingsview Village-The Westway
9015124,SWANWICK FOOD FAIR,166 SWANWICK AVE,Lawrence Park North
9074726,BENGAL GROCERY & VARIETY,1220 BLOOR ST W,Danforth
10568262,AL-AQSA,1160 BLOOR ST W,Danforth
9011191,OAKWOOD CHILDREN'S HOUSE,115 WINONA DR,Eglinton East
10453448,SOBEY'S,147 LAIRD DR,Edenbridge-Humber Valley
9159336,PURE SPIRITS OYSTER HOUSE,17 TANK HOUSE LANE,St.Andrew-Windfields
10470351,SHOPPERS DRUG MART,1601 BAYVIEW AVE,Scarborough Village
10577693,SALT & TOBACCO,521 PARLIAMENT ST,Yonge-Eglinton
10355664,GILDER DOLLAR STORE VARIETY,2598 EGLINTON AVE E,Kensington-Chinatown
10538815,DRINK JUICE CO.,463 MANOR RD E,Forest Hill South
10637922,THE CORNER COMEDY CLUB,946 QUEEN ST E,Mimico
9012596,QUARTET II SMOKE & GIFT SHOP,53 FOUR WINDS DR,Mount Olive-Silverstone-Jamestown
9405969,THE GULL AND FIRKIN,1943 QUEEN ST E,Willowridge-Martingrove-Richview
10565456,HISTORIC FORT YORK,250 FORT YORK BLVD,North Riverdale
10612073,DE LA MER FRESH FISH MARKET,728 ST CLAIR AVE W,Eglinton East
9024153,KING ST MANOR,1326 KING ST W,Stonegate-Queensway
10639373,SUBWAY,200 WELLINGTON ST W,St.Andrew-Windfields
10386063,STARBUCKS COFFEE,55 UNIVERSITY AVE,Wychwood
10313762,BOW BULGOGI HOUSE,4002 SHEPPARD AVE E,Trinity-Bellwoods
9045625,PALISADES CENTRE FOR EARLY LEARNING,15 SAN ROMANOWAY,Annex
10536527,STARBUCKS,6620 FINCH AVE W,Banbury-Don Mills
10620982,SALAMANCA BULK FOOD,204 BALDWIN ST,Bayview Village
10638418,ZAAD,348 BLOOR ST W,Taylor-Massey
10533472,ANTI-VICE,853 COLLEGE ST,Lansing-Westgate
9402766,SUSHI BON,695 COLLEGE ST,Lansing-Westgate
10323736,CHOICE 88,4211 SHEPPARD AVE E,Trinity-Bellwoods
10326395,HUMBER SUMMIT MIDDLE SCHOOL STUDENT NUTRITION PROGRAM,60 PEARLDALE AVE,Alderwood
9009750,MATT TALBOT HOUSE I,234 CARLTON ST,Yonge-Eglinton
10268537,RESIDENCE INN  DOWNTOWN TORONTO,255 WELLINGTON ST W,St.Andrew-Windfields
10502072,SISTERING (A WOMEN'S PLACE),220 COWAN AVE,Stonegate-Queensway
9007487,IPPOLITO PRODUCE LTD,165 THE QUEENSWAY,Elms-Old Rexdale
10625553,MIRA RESTARUANT,420 WELLINGTON ST W,St.Andrew-Windfields
10501071,Daisy Mart,48 COMMONWEALTH AVE,Flemingdon Park
10486198,LA TAZZA CAFE,2200 YONGE ST,Agincourt North
9031690,WHAT A BAGEL!,808 YORK MILLS RD,New Toronto
9013772,SELWYN COMMUNITY CHILD CARE CENTRE,1 SELWYN AVE,Bayview Woods-Steeles
10325846,EVERYTHING STORE,923 PAPE AVE,Princess-Rosethorn
10554799,Kottu Kadi,3351 MARKHAM RD,Rosedale-Moore Park
10306013,PIZZA NOVA,4847 LESLIE ST,Tam O'Shanter-Sullivan
10567730,LAVELLE,621 KING ST W,St.Andrew-Windfields
10574798,CLASS CELEBRATION,1111 BARMAC DR,Alderwood
10631639,F V FOODS,549 ST CLAIR AVE W,Eglinton East
9012206,PIZZA PIZZA,5500 LAWRENCE AVE E,Humbermede
10611443,CALICO BREAKFAST CLUB,35 CALICO DR,Westminster-Branson
10439219,K & K SUPERMARKET,467 VAUGHAN RD,Bay Street Corridor
10221157,RED APPLE DAYCARE,175 GRENOBLE DR,Downsview-Roding-CFB
10187416,MARKET CONVENIENCE,124 EGLINTON AVE W,Agincourt North
10446754,HOOKED,206 BALDWIN ST,Bayview Village
10622449,THE GREAT CANADIAN BAGEL,2200 YONGE ST,Agincourt North
10368071,SECOND HARVEST,1450 LODESTAR RD,Mount Olive-Silverstone-Jamestown
9007228,HUNGARIAN HONEY BEAR,249 SHEPPARD AVE E,Thistletown-Beaumond Heights
9018473,BLUE WAVE CHILD CARE - CENTRE,50 DUNCAIRN RD,South Parkdale
9005211,MCCALL CENTRE FOR CONTINUING CARE,140 SHERWAY DR,Markland Wood
10577335,JP SUSHI,520 ANNETTE ST,Maple Leaf
10221874,DOLLARAMA,2300 LAWRENCE AVE E,Woodbine Corridor
10500454,FRESHII,3300 BLOOR ST W,Markland Wood
10434345,WHITE BRICK KITCHEN,641 BLOOR ST W,Oakwood Village
9018941,STARBUCKS COFFEE,542 COLLEGE ST,Oakwood Village
10423585,GRABBA-A-PIZZA,1677 WILSON AVE,Corso Italia-Davenport
10257034,TIM HORTONS,340 FRONT ST W,St.Andrew-Windfields
10596794,Dhaka Briani House,3315 DANFORTH AVE,North St.James Town
10617052,THE DIRTY BIRD CHICKEN + WAFFLES,4700 KEELE ST,Mount Olive-Silverstone-Jamestown
10634145,PIE SQUARED,3401 DUFFERIN ST,Rexdale-Kipling
9017518,WILLIAMSON ROAD DAY CARE CENTRE,24 WILLIAMSON RD,Willowridge-Martingrove-Richview
9005315,OUTTAKES,259 RICHMOND ST W,St.Andrew-Windfields
9002886,CHINA WOK,243 BAY ST,Wychwood
9015543,THE BEACH HOUSE (PIZZA PIZZA),1 CENTRE ISLAND PK,St.Andrew-Windfields
10606864,PLAZA CAFE,1244 THE QUEENSWAY,Markland Wood
10529709,Pro-Stop Sports Bar & Cafe,438 ROGERS RD,Hillcrest Village
10577602,THE CUBE,40 ST GEORGE ST,Taylor-Massey
10625422,FIRST AND LAST COFFEE SHOP,346 DUPONT ST,Broadview North
10580950,Variety Store,1156 WARDEN AVE,Waterfront Communities-The Island
10336827,YORK U - CENTRAL SQUARE CAFETERIA,4700 KEELE ST,Mount Olive-Silverstone-Jamestown
10509757,HER MAJESTY'S PLEASURE,556 KING ST W,St.Andrew-Windfields
10609343,SIMON SUSHI,3399 LAKE SHORE BLVD W,Birchcliffe-Cliffside
9013294,SADOCHOK PRESCHOOL CENTRE,35 WEST DEANE PARK DR,Dufferin Grove
10401013,SECOND CUP,3008 BLOOR ST W,Henry Farm
10555227,ALL SEASON FOOD MARKET,1555 EGLINTON AVE W,Bay Street Corridor
10543612,PINOY CONGEE,1688 DUFFERIN ST,York University Heights
10468090,MEMORIES OF AFRICA,3889 BATHURST ST,Thistletown-Beaumond Heights
9011102,NORWOOD NURSING HOME,122 TYNDALL AVE,Stonegate-Queensway
9011649,PARKDALE PUBLIC SCHOOL,78 SEAFORTH AVE,Woodbine-Lumsden
10452064,THE TEA EMPORIUM,60 CARLTON ST,Pelmo Park-Humberlea
10389321,HOMEWOOD SUITES HILTON,5515 EGLINTON AVE W,Dufferin Grove
10405638,PAYLESS VIDEO & VARIETY,2267 ISLINGTON AVE,University
10640219,JIMMY'S COFFEE,100 PORTLAND ST,Milliken
10393707,DARCHEI NOAM SYNAGOGUE,864 SHEPPARD AVE W,Roncesvalles
10601412,MOTHER DOUGH,1 WILTSHIRE AVE,Weston-Pellam Park
10617009,AANCH MODERNISTIC INDIAN CUISINE,259 WELLINGTON ST W,St.Andrew-Windfields
10548956,EARLY MERCY,540 KING ST W,St.Andrew-Windfields
10547533,THE ORGANIC PRESS,257 AUGUSTA AVE,Bayview Village
9017539,WILSON VARIETY,1375 WILSON AVE,Corso Italia-Davenport
10407251,BOOSTER JUICE,2300 YONGE ST,Agincourt North
9010070,MEZZETTA RESTAURANT,681 ST CLAIR AVE W,Eglinton East
10293733,TIM HORTONS,3999 KEELE ST,Mount Olive-Silverstone-Jamestown
9393597,PHO SAIGON VIETNAMESE NOODLE SOUP,1921 EGLINTON AVE E,Black Creek
10606142,KOST,80 BLUE JAYS WAY,St.Andrew-Windfields
10303829,AUGUSTA FRUIT MARKET,255 AUGUSTA AVE,Bayview Village
10573393,SHOPPERS DRUG MART,1840 EGLINTON AVE W,Guildwood
10446513,JABISTRO,222 RICHMOND ST W,St.Andrew-Windfields
10541528,LA CARNITA,295 ADELAIDE ST W,St.Andrew-Windfields
10307082,Maplehurst Bakeries,675 FENMAR DR,Alderwood
10345392,UNION,72 OSSINGTON AVE,Lansing-Westgate
10631745,JUNCTION MEATS,2802 DUNDAS ST W,Maple Leaf
10353253,SPRING ROLLS,40 DUNDAS ST W,Wychwood
10613232,WING MACHINE,2739 EGLINTON AVE E,Flemingdon Park
10322658,REXALL PHARMA PLUS,777 BAY ST,Wychwood
9419393,WESTON KING NEIGHBOURHOOD CENTRE,2017 WESTON RD,Wexford/Maryvale
10305802,GREYSTONE PHARMACY,8 GREYSTONE WALK DR,Flemingdon Park
10430127,T-BUDS,3343 YONGE ST,Agincourt South-Malvern West
10566082,MEYERS VARIETY,2223 JANE ST,Corso Italia-Davenport
10582614,DONG GIA RESTAURANT,256 BROWNS LINE,High Park-Swansea
9008429,KRISTAPSONS,1095 QUEEN ST E,Mimico
9004933,EL RANCHO RESTAURANT & TAVERN,430 COLLEGE ST,Taylor-Massey
10612785,WARDEN MART DOLLAR & SMOKE SHOP,2365 WARDEN AVE,Kingsview Village-The Westway
10335938,PURDY'S CHOCOLATES,1800 SHEPPARD AVE E,Tam O'Shanter-Sullivan
9016657,TRATTORIA GIANCARLO,41 CLINTON ST,Lansing-Westgate
10197432,KO FRUIT MARKET,143 RONCESVALLES AVE,Woodbine-Lumsden
10586286,KHAO SAN ROAD,11 CHARLOTTE ST,St.Andrew-Windfields
10578654,RAIDERS E- SPORTS CENTRE,49 ST CLAIR AVE W,West Humber-Clairville
10374744,HAIDA SANDWICH,15 NORTHTOWN WAY,Casa Loma
10214960,LAMBTON PARK BEFORE & AFTER SCHOOL,50 BERNICE CRES,Steeles
10569489,LOS GUACA-MOLES,690 EUCLID AVE,Broadview North
10210939,SIMCOE MARKET PLACE,200 FRONT ST W,St.Andrew-Windfields
